experiment,repeat,seed,n_signals,eve_fraction,noise_probability,noise_model,loss_probability,basis_probability_z,sample_fraction,sample_size,abort_threshold,confidence,n_detected,n_sifted,n_test,n_remaining,actual_errors,test_errors,qber_actual,qber_estimate,qber_ci_low,qber_ci_high,qber_ci_width,detected_fraction,sifted_fraction,candidate_fraction,has_error,full_sample,expected_qber
03_sample_uncertainty,54,148871509322226492513302333560764922525,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,10064,10,10054,500,2,0.049682034976152624,0.2,0.056682151454375246,0.5098375284633582,0.4531553770089829,1.0,0.5032,0.5027,1,1,0.05
03_sample_uncertainty,55,31285376387789371328984010058052919555,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,10121,10,10111,498,1,0.049204624049007016,0.1,0.017876213095072896,0.40415002679523837,0.38627381370016545,1.0,0.50605,0.50555,1,1,0.05
03_sample_uncertainty,56,160067894928764429302041735328173711448,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,10019,10,10009,487,2,0.04860764547360016,0.2,0.056682151454375246,0.5098375284633582,0.4531553770089829,1.0,0.50095,0.50045,1,1,0.05
03_sample_uncertainty,57,55575016781413066879968429211849876494,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,10032,10,10022,500,0,0.04984051036682616,0.0,2.7755575615628914e-17,0.27753279986288915,0.27753279986288915,1.0,0.5016,0.5011,0,1,0.05
03_sample_uncertainty,58,290703795450126825316398416501394960581,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,10055,10,10045,449,0,0.04465440079562407,0.0,2.7755575615628914e-17,0.27753279986288915,0.27753279986288915,1.0,0.50275,0.50225,0,1,0.05
03_sample_uncertainty,59,135089918369970776944294429241605439468,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,10024,10,10014,527,0,0.052573822825219475,0.0,2.7755575615628914e-17,0.27753279986288915,0.27753279986288915,1.0,0.5012,0.5007,0,1,0.05
03_sample_uncertainty,60,110087974234372964929370514105792198234,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,9982,10,9972,478,0,0.04788619515127229,0.0,2.7755575615628914e-17,0.27753279986288915,0.27753279986288915,1.0,0.4991,0.4986,0,1,0.05
03_sample_uncertainty,61,140110423720762282401728300162572105165,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,10063,10,10053,479,0,0.04760011924873298,0.0,2.7755575615628914e-17,0.27753279986288915,0.27753279986288915,1.0,0.50315,0.50265,0,1,0.05
03_sample_uncertainty,62,202786212039419864953137885442334781320,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,9876,10,9866,447,0,0.04526123936816525,0.0,2.7755575615628914e-17,0.27753279986288915,0.27753279986288915,1.0,0.4938,0.4933,0,1,0.05
03_sample_uncertainty,63,143936009840483391386893821374187281621,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,9997,10,9987,484,0,0.04841452435730719,0.0,2.7755575615628914e-17,0.27753279986288915,0.27753279986288915,1.0,0.49985,0.49935,0,1,0.05
