experiment,repeat,seed,n_signals,eve_fraction,noise_probability,noise_model,loss_probability,basis_probability_z,sample_fraction,sample_size,abort_threshold,confidence,n_detected,n_sifted,n_test,n_remaining,actual_errors,test_errors,qber_actual,qber_estimate,qber_ci_low,qber_ci_high,qber_ci_width,detected_fraction,sifted_fraction,candidate_fraction,has_error,full_sample,expected_qber
01_eve_sweep,72,176467714859945830532892212222595586,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,9886,1977,7909,0,0,0.0,0.0,0.0,0.0019393065525704209,0.0019393065525704209,1.0,0.4943,0.39545,0,1,0.0
01_eve_sweep,73,81130082345929124998307623624860429804,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,10017,2003,8014,0,0,0.0,0.0,0.0,0.0019141815133476112,0.0019141815133476112,1.0,0.50085,0.4007,0,1,0.0
01_eve_sweep,74,131484145334899862616359383700562688095,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,10043,2008,8035,0,0,0.0,0.0,0.0,0.0019094242261743224,0.0019094242261743224,1.0,0.50215,0.40175,0,1,0.0
01_eve_sweep,75,25122639897129520771986551360810947572,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,10022,2004,8018,0,0,0.0,0.0,1.0842021724855044e-19,0.0019132281604297605,0.0019132281604297605,1.0,0.5011,0.4009,0,1,0.0
01_eve_sweep,76,116106302377084529464519521182948324029,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,9965,1993,7972,0,0,0.0,0.0,0.0,0.001923767559875702,0.001923767559875702,1.0,0.49825,0.3986,0,1,0.0
01_eve_sweep,77,180926083953409072496201053492421043791,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,10001,2000,8001,0,0,0.0,0.0,1.0842021724855044e-19,0.0019170472812529331,0.0019170472812529331,1.0,0.50005,0.40005,0,1,0.0
01_eve_sweep,78,35309604080670750334087438061554563907,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,10050,2010,8040,0,0,0.0,0.0,1.0842021724855044e-19,0.0019075279257304012,0.0019075279257304012,1.0,0.5025,0.402,0,1,0.0
01_eve_sweep,79,6203397760845344692914669954204669663,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,10002,2000,8002,0,0,0.0,0.0,1.0842021724855044e-19,0.0019170472812529331,0.0019170472812529331,1.0,0.5001,0.4001,0,1,0.0
01_eve_sweep,80,252630796055895603818119840261277759339,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,10021,2004,8017,0,0,0.0,0.0,1.0842021724855044e-19,0.0019132281604297605,0.0019132281604297605,1.0,0.50105,0.40085,0,1,0.0
01_eve_sweep,81,295529427208080656323508515732203241231,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,10036,2007,8029,0,0,0.0,0.0,0.0,0.0019103737909536827,0.0019103737909536827,1.0,0.5018,0.40145,0,1,0.0
01_eve_sweep,82,139989573982683290648478206933029629794,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,10050,2010,8040,0,0,0.0,0.0,1.0842021724855044e-19,0.0019075279257304012,0.0019075279257304012,1.0,0.5025,0.402,0,1,0.0
01_eve_sweep,83,29011221702966240406965666479446404854,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,9992,1998,7994,0,0,0.0,0.0,0.0,0.0019189625650760413,0.0019189625650760413,1.0,0.4996,0.3997,0,1,0.0
01_eve_sweep,84,243299524741606481790848394915108530988,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,9965,1993,7972,0,0,0.0,0.0,0.0,0.001923767559875702,0.001923767559875702,1.0,0.49825,0.3986,0,1,0.0
01_eve_sweep,85,260522058991948123819744150367372440981,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,10024,2004,8020,0,0,0.0,0.0,1.0842021724855044e-19,0.0019132281604297605,0.0019132281604297605,1.0,0.5012,0.401,0,1,0.0
