experiment,repeat,seed,n_signals,eve_fraction,noise_probability,noise_model,loss_probability,basis_probability_z,sample_fraction,sample_size,abort_threshold,confidence,n_detected,n_sifted,n_test,n_remaining,actual_errors,test_errors,qber_actual,qber_estimate,qber_ci_low,qber_ci_high,qber_ci_width,detected_fraction,sifted_fraction,candidate_fraction,has_error,full_sample,expected_qber
03_sample_uncertainty,11,316014532229627365006339610563163937532,5000,0.2,0.0,depolarizing,0.0,0.5,0.2,50,0.11,0.95,5000,2558,50,2508,121,0,0.04730258014073495,0.0,0.0,0.07134759913335868,0.07134759913335868,1.0,0.5116,0.5016,0,1,0.05
03_sample_uncertainty,12,158282257609926533296320140788614158114,5000,0.2,0.0,depolarizing,0.0,0.5,0.2,50,0.11,0.95,5000,2495,50,2445,94,1,0.03767535070140281,0.02,0.0035392592716462293,0.1049544358963781,0.10141517662473187,1.0,0.499,0.489,1,1,0.05
03_sample_uncertainty,13,330257050166158795375595456014082769107,5000,0.2,0.0,depolarizing,0.0,0.5,0.2,50,0.11,0.95,5000,2537,50,2487,130,6,0.051241623965313364,0.12,0.05617600150932277,0.23804817383202986,0.18187217232270708,1.0,0.5074,0.4974,1,1,0.05
03_sample_uncertainty,14,335501002313302057558042003583825184714,5000,0.2,0.0,depolarizing,0.0,0.5,0.2,50,0.11,0.95,5000,2512,50,2462,108,1,0.042993630573248405,0.02,0.0035392592716462293,0.1049544358963781,0.10141517662473187,1.0,0.5024,0.4924,1,1,0.05
03_sample_uncertainty,15,203933427675981142480813642898551846127,5000,0.2,0.0,depolarizing,0.0,0.5,0.2,50,0.11,0.95,5000,2465,50,2415,149,2,0.06044624746450304,0.04,0.011038884327619819,0.13460090687507018,0.12356202254745036,1.0,0.493,0.483,1,1,0.05
03_sample_uncertainty,16,157628760923563070316458867989430073941,5000,0.2,0.0,depolarizing,0.0,0.5,0.2,50,0.11,0.95,5000,2492,50,2442,116,6,0.04654895666131621,0.12,0.05617600150932277,0.23804817383202986,0.18187217232270708,1.0,0.4984,0.4884,1,1,0.05
03_sample_uncertainty,17,7754105830429904027408388684583308294,5000,0.2,0.0,depolarizing,0.0,0.5,0.2,50,0.11,0.95,5000,2530,50,2480,101,0,0.03992094861660079,0.0,0.0,0.07134759913335868,0.07134759913335868,1.0,0.506,0.496,0,1,0.05
03_sample_uncertainty,18,33073017421308337909086091765121232677,5000,0.2,0.0,depolarizing,0.0,0.5,0.2,50,0.11,0.95,5000,2517,50,2467,125,5,0.049662296384584824,0.1,0.04347576493189044,0.21360231437479654,0.17012654944290612,1.0,0.5034,0.4934,1,1,0.05
03_sample_uncertainty,19,201301179781960435241305449694838361956,5000,0.2,0.0,depolarizing,0.0,0.5,0.2,50,0.11,0.95,5000,2479,50,2429,134,4,0.05405405405405406,0.08,0.03154951408859297,0.18838246918342832,0.15683295509483536,1.0,0.4958,0.4858,1,1,0.05
03_sample_uncertainty,20,128835580039183233960532471609684466965,5000,0.2,0.0,depolarizing,0.0,0.5,0.2,50,0.11,0.95,5000,2464,50,2414,128,2,0.05194805194805195,0.04,0.011038884327619819,0.13460090687507018,0.12356202254745036,1.0,0.4928,0.4828,1,1,0.05
